Timestamp,Camera_ID,Violation_Type,Action
2025-12-18 16:56:42,2,Intrusion,ALARM WARNING
2025-12-18 16:56:42,2,Intrusion,ALARM WARNING
2025-12-18 16:56:42,2,Intrusion,ALARM WARNING
2025-12-18 16:56:42,2,Intrusion,ALARM WARNING
2025-12-18 16:56:42,2,Intrusion,ALARM WARNING
2025-12-18 16:56:42,2,Intrusion,ALARM WARNING
2025-12-18 16:56:43,2,Intrusion,ALARM WARNING
2025-12-18 16:56:43,2,Intrusion,ALARM WARNING
2025-12-18 16:56:43,2,Intrusion,ALARM WARNING
2025-12-18 16:56:43,2,Intrusion,ALARM WARNING
2025-12-18 16:56:43,2,Intrusion,ALARM WARNING
2025-12-18 16:56:44,2,Intrusion,ALARM WARNING
2025-12-18 16:56:44,2,Intrusion,ALARM WARNING
2025-12-18 16:56:44,2,Intrusion,ALARM WARNING
2025-12-18 16:56:44,2,Intrusion,ALARM WARNING
2025-12-18 16:56:44,2,Intrusion,ALARM WARNING
2025-12-18 16:56:44,2,Intrusion,ALARM WARNING
2025-12-18 16:56:44,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:45,2,Intrusion,ALARM WARNING
2025-12-18 16:56:46,2,Intrusion,ALARM WARNING
2025-12-18 16:56:46,2,Intrusion,ALARM WARNING
2025-12-18 16:56:46,2,Intrusion,ALARM WARNING
2025-12-18 16:56:46,2,Intrusion,ALARM WARNING
2025-12-18 16:56:46,2,Intrusion,ALARM WARNING
2025-12-18 16:56:46,2,Intrusion,ALARM WARNING
2025-12-18 16:56:46,2,Intrusion,ALARM WARNING
2025-12-18 16:56:47,2,Intrusion,ALARM WARNING
2025-12-18 16:56:47,2,Intrusion,ALARM WARNING
2025-12-18 16:56:47,2,Intrusion,ALARM WARNING
2025-12-18 16:56:47,2,Intrusion,ALARM WARNING
2025-12-18 16:56:47,2,Intrusion,ALARM WARNING
2025-12-18 16:56:47,2,Intrusion,ALARM WARNING
2025-12-18 16:56:48,2,Intrusion,ALARM WARNING
2025-12-18 16:56:48,2,Intrusion,ALARM WARNING
2025-12-18 16:56:48,2,Intrusion,ALARM WARNING
2025-12-18 16:56:48,2,Intrusion,ALARM WARNING
2025-12-18 16:56:48,2,Intrusion,ALARM WARNING
